,train_id
7221,13486
7222,17796
7223,15168
7224,4646
7225,644
7226,11674
7227,17634
7228,8854
7229,1074
7230,16532
7231,6518
7232,3753
7233,8467
7234,16884
7235,9326
7236,3635
7237,16833
7238,14163
7239,14120
7240,7280
7241,13134
7242,3774
7243,16042
7244,4757
7245,14456
7246,3553
7247,5253
7248,11542
7249,14195
7250,14241
7251,15309
7252,8976
7253,10851
7254,17082
7255,10430
7256,6415
7257,17373
7258,17657
7259,15619
7260,679
7261,1880
7262,11853
7263,18231
7264,15936
7265,9387
7266,13416
7267,8844
7268,10300
7269,4227
7270,10873
7271,3427
7272,1471
7273,10989
7274,17068
7275,13088
7276,9793
7277,7901
7278,9137
7279,1623
7280,979
7281,6141
7282,12350
7283,15478
7284,12550
7285,16602
7286,13298
7287,11743
7288,14024
7289,12539
7290,3702
7291,8210
7292,5219
7293,13589
7294,13451
7295,7754
7296,3033
7297,9253
7298,14854
7299,14678
7300,393
7301,9260
7302,19536
7303,16911
7304,11933
7305,13808
7306,1955
7307,5628
7308,6266
7309,2748
7310,9162
7311,16742
7312,12886
7313,14208
7314,7124
7315,13150
7316,1005
7317,1958
7318,4217
7319,9934
7320,6839
7321,3473
7322,17244
7323,9791
7324,15862
7325,13447
7326,17893
7327,6036
7328,15680
7329,467
7330,19013
7331,1487
7332,10985
7333,10145
7334,5588
7335,4793
7336,8370
7337,413
7338,14287
7339,18975
7340,17072
7341,8041
7342,14680
7343,14164
7344,6814
7345,19881
7346,12711
7347,611
7348,18464
7349,6027
7350,1275
7351,17892
7352,10301
7353,15792
7354,9856
7355,264
7356,13483
7357,11094
7358,8297
7359,831
7360,7321
7361,19325
7362,19382
7363,5868
7364,13044
7365,4046
7366,10097
7367,2561
7368,2359
7369,16609
7370,8638
7371,2525
7372,8
7373,7692
7374,4094
7375,3180
7376,18465
7377,4403
7378,4134
7379,3238
7380,3611
7381,9955
7382,296
7383,14180
7384,752
7385,2268
7386,8180
7387,10666
7388,18998
7389,7197
7390,12212
7391,4387
7392,11602
7393,5778
7394,8152
7395,10238
7396,2039
7397,52
7398,1227
7399,5712
7400,18208
7401,17278
7402,3163
7403,12034
7404,15885
7405,703
7406,8413
7407,9206
7408,13030
7409,6717
7410,13804
7411,17899
7412,10287
7413,18458
7414,16311
7415,8461
7416,15362
7417,8626
7418,17799
7419,15486
7420,2404
7421,17964
7422,9607
7423,12977
7424,1473
7425,10482
7426,3174
7427,11409
7428,13529
7429,5984
7430,9943
7431,1680
7432,4887
7433,19207
7434,18905
7435,12729
7436,10834
7437,19349
7438,18694
7439,9244
7440,9201
7441,2662
7442,1450
7443,12220
7444,3217
7445,7772
7446,18625
7447,6370
7448,18103
7449,1911
7450,17691
7451,16362
7452,19835
7453,16972
7454,13474
7455,19098
7456,3393
7457,10419
7458,4467
7459,11187
7460,19515
7461,19386
7462,12299
7463,9219
7464,9480
7465,10195
7466,3983
7467,4412
7468,18093
7469,17974
7470,964
7471,2825
7472,4153
7473,11270
7474,16999
7475,18510
7476,16539
7477,16707
7478,7725
7479,17085
7480,10850
7481,17843
7482,11764
7483,11879
7484,10281
7485,5231
7486,3884
7487,10652
7488,3700
7489,6451
7490,251
7491,8214
7492,9428
7493,10165
7494,4630
7495,10375
7496,13809
7497,132
7498,1400
7499,19862
7500,2205
7501,15287
7502,10420
7503,641
7504,10118
7505,3592
7506,2249
7507,9729
7508,10260
7509,16741
7510,6047
7511,19197
7512,3084
7513,16724
7514,5721
7515,1515
7516,15664
7517,6796
7518,5014
7519,10357
7520,11061
7521,13121
7522,17701
7523,1287
7524,17464
7525,9171
7526,13557
7527,5100
7528,15918
7529,1932
7530,10641
7531,5718
7532,18315
7533,7101
7534,10103
7535,11810
7536,1220
7537,13544
7538,17344
7539,3206
7540,10448
7541,3679
7542,8726
7543,9672
7544,12967
7545,7060
7546,6880
7547,12759
7548,16439
7549,14890
7550,6988
7551,18700
7552,11451
7553,13215
7554,17127
7555,19626
7556,604
7557,7185
7558,10116
7559,4124
7560,4213
7561,4621
7562,14020
7563,19123
7564,17240
7565,17415
7566,10940
7567,962
7568,10444
7569,14193
7570,12750
7571,15601
7572,2234
7573,866
7574,23
7575,14109
7576,2272
7577,19467
7578,5121
7579,2852
7580,8936
7581,15959
7582,3199
7583,1767
7584,17295
7585,7068
7586,12544
7587,18857
7588,14023
7589,3348
7590,1627
7591,2443
7592,9811
7593,8134
7594,3554
7595,1396
7596,14257
7597,19829
7598,14840
7599,5654
7600,3326
7601,18400
7602,6391
7603,954
7604,2871
7605,17058
7606,13237
7607,19990
7608,17768
7609,8270
7610,3341
7611,9198
7612,13112
7613,2251
7614,117
7615,15972
7616,7798
7617,2813
7618,985
7619,7938
7620,7687
7621,6125
7622,7760
7623,4477
7624,8463
7625,4688
7626,3400
7627,18499
7628,10812
7629,8216
7630,14672
7631,5474
7632,13125
7633,15981
7634,16334
7635,9680
7636,2204
7637,14881
7638,3522
7639,19365
7640,4127
7641,3732
7642,7965
7643,10866
7644,17342
7645,11639
7646,10514
7647,9899
7648,19257
7649,11105
7650,2435
7651,6383
7652,13204
7653,14428
7654,1651
7655,17110
7656,13813
7657,4339
7658,2644
7659,12842
7660,19370
7661,15863
7662,10288
7663,13050
7664,9781
7665,860
7666,19374
7667,11916
7668,5991
7669,8835
7670,7816
7671,7806
7672,19474
7673,10450
7674,9585
7675,6358
7676,16469
7677,7165
7678,8908
7679,6066
7680,11896
7681,19311
7682,12209
7683,9229
7684,2966
7685,5203
7686,12335
7687,4711
7688,10317
7689,2345
7690,16971
7691,1245
7692,10965
7693,14729
7694,1927
7695,518
7696,13933
7697,16954
7698,19264
7699,17997
7700,17211
7701,15331
7702,9770
7703,663
7704,11562
7705,9028
7706,10170
7707,19591
7708,5563
7709,6186
7710,3520
7711,12997
7712,17842
7713,3214
7714,1813
7715,11333
7716,7495
7717,3169
7718,8289
7719,3289
7720,15799
7721,12416
7722,2018
7723,8800
7724,15212
7725,9630
7726,11728
7727,3836
7728,1183
7729,14855
7730,3937
7731,18851
7732,16244
7733,9177
7734,18863
7735,6941
7736,7064
7737,19861
7738,7250
7739,2053
7740,15898
7741,5548
7742,4984
7743,6613
7744,3316
7745,18969
7746,12311
7747,7473
7748,2684
7749,8870
7750,7743
7751,13861
7752,13179
7753,9005
7754,11370
7755,16306
7756,568
7757,16485
7758,1525
7759,16298
7760,16759
7761,3466
7762,15110
7763,15976
7764,1028
7765,19279
7766,14636
7767,621
7768,8151
7769,4289
7770,7661
7771,1541
7772,3835
7773,3714
7774,16161
7775,6379
7776,17944
7777,11222
7778,12414
7779,15824
7780,14177
7781,19870
7782,5400
7783,2320
7784,11892
7785,386
7786,10390
7787,13536
7788,16587
7789,3622
7790,15036
7791,4426
7792,14972
7793,3205
7794,4751
7795,8012
7796,3431
7797,1921
7798,19247
7799,8260
7800,10933
7801,11492
7802,1578
7803,12056
7804,14926
7805,14221
7806,17209
7807,8749
7808,7921
7809,14284
7810,1085
7811,12163
7812,16303
7813,10004
7814,19236
7815,18363
7816,12971
7817,3900
7818,15501
7819,17051
7820,12218
7821,2306
7822,7191
7823,541
7824,9594
7825,6959
7826,19620
7827,8897
7828,8063
7829,1606
7830,19555
7831,12207
7832,17040
7833,9310
7834,8414
7835,2709
7836,6865
7837,7955
7838,17215
7839,2935
7840,15285
7841,17042
7842,4592
7843,220
7844,13279
7845,5413
7846,6767
7847,3216
7848,2413
7849,13980
7850,13054
7851,19468
7852,16267
7853,19652
7854,7970
7855,11189
7856,7904
7857,15000
7858,1052
7859,13369
7860,2873
7861,402
7862,16960
7863,16642
7864,11770
7865,1937
7866,16732
7867,4137
7868,1393
7869,11697
7870,19997
7871,18334
7872,2168
7873,13360
7874,6124
7875,16282
7876,17432
7877,2434
7878,15403
7879,9265
7880,14544
7881,10157
7882,13511
7883,7926
7884,2571
7885,7425
7886,11805
7887,16320
7888,14038
7889,3820
7890,16818
7891,17357
7892,7522
7893,8518
7894,8431
7895,2377
7896,13777
7897,13978
7898,40
7899,16740
7900,10410
7901,2070
7902,13870
7903,8149
7904,15884
7905,6526
7906,5545
7907,17758
7908,2904
7909,14205
7910,9257
7911,16917
7912,11795
7913,12152
7914,2192
7915,3242
7916,1746
7917,7323
7918,1990
7919,13001
7920,1879
7921,7441
7922,13863
7923,11049
7924,2178
7925,2357
7926,16795
7927,11166
7928,10421
7929,1569
7930,8351
7931,3624
7932,4769
7933,16907
7934,8953
7935,3001
7936,11915
7937,7219
7938,9976
7939,11395
7940,16754
7941,3007
7942,6505
7943,8459
7944,5775
7945,12992
7946,4362
7947,8319
7948,14174
7949,11081
7950,7721
7951,9741
7952,18574
7953,17493
7954,8971
7955,2348
7956,16291
7957,2763
7958,7953
7959,7438
7960,5924
7961,8938
7962,16446
7963,18371
7964,15200
7965,2772
7966,10805
7967,9370
7968,5602
7969,4461
7970,9598
7971,16308
7972,14591
7973,12583
7974,5604
7975,3979
7976,1751
7977,3126
7978,11079
7979,15013
7980,19897
7981,16425
7982,16887
7983,7285
7984,728
7985,18406
7986,12656
7987,17476
7988,4020
7989,6721
7990,14186
7991,16486
7992,1353
7993,3600
7994,12253
7995,6249
7996,19045
7997,18931
7998,692
7999,7062
8000,6137
8001,18875
8002,14183
8003,4909
8004,18982
8005,18327
8006,13725
8007,17154
8008,3716
8009,9465
8010,6313
8011,420
8012,4135
8013,13007
8014,16463
8015,19033
8016,18895
8017,17989
8018,10304
8019,8632
8020,14735
8021,18282
8022,6038
8023,14818
8024,15854
8025,14481
8026,14460
8027,18586
8028,12713
8029,19811
8030,10272
8031,16108
8032,14581
8033,149
8034,17721
8035,10213
8036,6245
8037,15085
8038,13694
8039,10830
8040,7839
8041,9167
8042,19733
8043,3895
8044,10454
8045,11906
8046,17532
8047,260
8048,14776
8049,5973
8050,620
8051,19895
8052,6154
8053,326
8054,19129
8055,12458
8056,11469
8057,153
8058,5697
8059,13722
8060,14165
8061,7625
8062,11878
8063,10869
8064,9345
8065,5420
8066,6712
8067,10111
8068,6387
8069,6802
8070,13066
8071,2446
8072,13730
8073,1200
8074,14081
8075,18106
8076,19659
8077,19837
8078,10794
8079,2846
8080,11500
8081,14856
8082,10522
8083,14822
8084,15388
8085,1089
8086,14503
8087,12642
8088,8443
8089,16847
8090,3784
8091,13385
8092,4873
8093,2022
8094,249
8095,14045
8096,1617
8097,16413
8098,16757
8099,16077
8100,9148
8101,10632
8102,13336
8103,10114
8104,8272
8105,13420
8106,339
8107,15662
8108,1611
8109,18460
8110,3408
8111,7111
8112,7682
8113,9124
8114,5980
8115,15053
8116,12984
8117,13378
8118,4078
8119,14239
8120,6356
8121,14673
8122,9423
8123,13923
8124,13181
8125,5444
8126,15739
8127,7915
8128,19671
8129,2793
8130,3060
8131,11785
8132,14421
8133,13136
8134,2861
8135,1310
8136,19986
8137,7031
8138,7301
8139,15848
8140,11495
8141,13031
8142,12827
8143,17666
8144,16224
8145,11919
8146,16127
8147,11319
8148,2310
8149,17844
8150,884
8151,19885
8152,5356
8153,2496
8154,13263
8155,17652
8156,10464
8157,18779
8158,1568
8159,11234
8160,19419
8161,10295
8162,19111
8163,1906
8164,14844
8165,2108
8166,871
8167,16938
8168,11025
8169,17027
8170,18210
8171,6641
8172,8271
8173,7361
8174,6310
8175,1675
8176,449
8177,8827
8178,13826
8179,18445
8180,13324
8181,141
8182,3011
8183,19970
8184,6454
8185,6904
8186,18973
8187,2870
8188,12051
8189,11984
8190,8813
8191,18954
8192,17096
8193,4483
8194,3455
8195,6246
8196,12237
8197,10543
8198,2333
8199,781
8200,10179
8201,13396
8202,18830
8203,12532
8204,5285
8205,9542
8206,13765
8207,17050
8208,5179
8209,12423
8210,19454
8211,3207
8212,3484
8213,597
8214,14218
8215,3366
8216,12499
8217,12262
8218,10225
8219,9252
8220,9224
8221,5104
8222,7770
8223,2805
8224,14761
8225,8067
8226,15761
8227,9192
8228,12373
8229,15232
8230,6256
8231,14302
8232,12383
8233,7530
8234,4296
8235,13430
8236,5088
8237,14276
8238,4027
8239,10665
8240,8691
8241,818
8242,4229
8243,12824
8244,8531
8245,9882
8246,17305
8247,6051
8248,3948
8249,3399
8250,913
8251,7968
8252,8242
8253,17817
8254,4527
8255,6208
8256,4529
8257,7526
8258,1422
8259,7664
8260,19882
8261,16967
8262,633
8263,2195
8264,13067
8265,10623
8266,4926
8267,8612
8268,939
8269,17038
8270,15046
8271,17453
8272,4778
8273,15681
8274,18075
8275,56
8276,13520
8277,5744
8278,15253
8279,828
8280,2554
8281,18531
8282,2641
8283,13186
8284,8435
8285,10692
8286,11434
8287,10172
8288,11214
8289,18463
8290,17521
8291,12982
8292,17772
8293,15183
8294,7097
8295,5083
8296,16839
8297,14139
8298,4304
8299,5155
8300,3483
8301,6089
8302,7599
8303,7966
8304,16078
8305,7690
8306,1849
8307,11789
8308,17466
8309,10833
8310,6930
8311,13700
8312,17694
8313,16365
8314,4206
8315,13830
8316,14922
8317,15586
8318,8352
8319,6662
8320,15528
8321,1512
8322,11499
8323,9881
8324,14668
8325,14915
8326,1003
8327,1715
8328,7971
8329,17715
8330,1177
8331,17683
8332,15616
8333,15485
8334,6755
8335,19026
8336,7701
8337,8373
8338,9194
8339,9018
8340,9342
8341,9246
8342,4737
8343,12221
8344,3318
8345,15931
8346,7546
8347,11355
8348,17645
8349,4809
8350,6422
8351,14975
8352,5174
8353,19071
8354,4780
8355,9303
8356,12837
8357,8622
8358,5798
8359,18265
8360,8432
8361,15423
8362,16394
8363,5368
8364,19637
8365,12075
8366,2742
8367,7367
8368,9090
8369,820
8370,12868
8371,10724
8372,4263
8373,16322
8374,10714
8375,5544
8376,13819
8377,732
8378,13338
8379,3343
8380,5945
8381,11117
8382,1012
8383,9838
8384,16981
8385,4299
8386,1084
8387,14019
8388,3656
8389,15349
8390,19978
8391,4784
8392,3723
8393,2849
8394,15763
8395,6607
8396,2294
8397,19117
8398,16148
8399,13941
8400,12741
8401,5955
8402,15894
8403,7554
8404,15051
8405,6519
8406,15971
8407,14263
8408,7303
8409,13801
8410,4054
8411,19933
8412,18662
8413,1952
8414,11095
8415,16285
8416,5424
8417,12244
8418,12586
8419,19338
8420,11926
8421,15184
8422,4949
8423,4272
8424,826
8425,9954
8426,11883
8427,3480
8428,19405
8429,9120
8430,1559
8431,2467
8432,13477
8433,5971
8434,16270
8435,2955
8436,16671
8437,7167
8438,8051
8439,5767
8440,5385
8441,5856
8442,7999
8443,15745
8444,246
8445,13719
8446,9891
8447,16009
8448,13882
8449,3108
8450,640
8451,4132
8452,18671
8453,5395
8454,10090
8455,13670
8456,17148
8457,11698
8458,5722
8459,4764
8460,14977
8461,4622
8462,1258
8463,1773
8464,12762
8465,6274
8466,5265
8467,9254
8468,16337
8469,16822
8470,16041
8471,12775
8472,3092
8473,3344
8474,6057
8475,3151
8476,17389
8477,16581
8478,15584
8479,4497
8480,12949
8481,11516
8482,16862
8483,7874
8484,1657
8485,494
8486,10587
8487,15784
8488,18154
8489,8523
8490,12461
8491,18937
8492,5910
8493,3430
8494,16132
8495,9117
8496,4004
8497,18501
8498,19076
8499,2878
8500,2036
8501,12133
8502,11225
8503,19487
8504,5466
8505,5956
8506,16219
8507,12042
8508,5309
8509,6921
8510,19007
8511,2123
8512,5042
8513,12082
8514,3767
8515,10212
8516,19721
8517,4797
8518,6936
8519,1139
8520,3041
8521,9846
8522,1659
8523,18600
8524,10690
8525,6833
8526,11037
8527,18532
8528,6307
8529,17655
8530,13233
8531,105
8532,3534
8533,5011
8534,16875
8535,602
8536,8654
8537,6165
8538,15665
8539,12536
8540,15893
8541,17705
8542,3804
8543,13413
8544,1317
8545,19661
8546,11841
8547,15247
8548,4139
8549,14766
8550,9600
8551,17106
8552,10325
8553,4028
8554,19039
8555,19053
8556,1682
8557,5063
8558,7222
8559,10621
8560,13521
8561,850
8562,10870
8563,7410
8564,2352
8565,10740
8566,4190
8567,8378
8568,8302
8569,10302
8570,992
8571,2008
8572,16768
8573,17238
8574,9144
8575,4547
8576,295
8577,13448
8578,2584
8579,12065
8580,13277
8581,18934
8582,889
8583,8535
8584,11666
8585,8193
8586,17273
8587,4116
8588,12917
8589,10607
8590,12587
8591,5708
8592,13503
8593,19913
8594,12182
8595,16719
8596,10022
8597,7959
8598,18979
8599,18084
8600,5272
8601,3578
8602,1502
8603,5163
8604,1631
8605,8751
8606,18102
8607,3952
8608,26
8609,4416
8610,8697
8611,11609
8612,3623
8613,11155
8614,3670
8615,424
8616,4275
8617,13295
8618,10283
8619,2602
8620,1853
8621,5456
8622,2933
8623,12624
8624,12240
8625,5003
8626,15477
8627,7818
8628,18742
8629,2230
8630,463
8631,11420
8632,5250
8633,3144
8634,8983
8635,5494
8636,440
8637,18430
8638,9232
8639,4580
8640,11454
8641,8716
8642,16516
8643,7231
8644,17644
8645,15467
8646,17878
8647,3362
8648,1864
8649,2167
8650,11831
8651,267
8652,265
8653,2473
8654,10278
8655,18023
8656,15556
8657,11523
8658,8298
8659,5816
8660,12736
8661,16573
8662,197
8663,6301
8664,7475
8665,12561
8666,6812
8667,11532
8668,3269
8669,6760
8670,15611
8671,7258
8672,12834
8673,14275
8674,10050
8675,18521
8676,4367
8677,15526
8678,4131
8679,18081
8680,7464
8681,9768
8682,17028
8683,18100
8684,5901
8685,16483
8686,8645
8687,8013
8688,8560
8689,1412
8690,16150
8691,15942
8692,6946
8693,11335
8694,7739
8695,7074
8696,8157
8697,2449
8698,5846
8699,13368
8700,11264
8701,6606
8702,13796
8703,3510
8704,4290
8705,16693
8706,2129
8707,8116
8708,11917
8709,4733
8710,14607
8711,17270
8712,11755
8713,11472
8714,18230
8715,9713
8716,18856
8717,8249
8718,14366
8719,7169
8720,719
8721,4654
8722,3164
8723,10099
8724,8019
8725,1524
8726,4365
8727,19858
8728,5140
8729,6332
8730,17386
8731,1078
8732,14358
8733,1605
8734,5015
8735,11320
8736,5869
8737,18582
8738,7694
8739,6892
8740,3235
8741,3416
8742,10160
8743,8277
8744,4429
8745,7825
8746,15050
8747,12832
8748,12336
8749,19028
8750,15638
8751,8541
8752,12519
8753,14039
8754,6055
8755,13993
8756,16467
8757,2235
8758,16579
8759,11431
8760,19196
8761,9002
8762,13898
8763,18142
8764,14866
8765,17567
8766,13004
8767,6504
8768,12463
8769,4035
8770,13951
8771,6838
8772,9448
8773,2980
8774,11170
8775,2969
8776,14894
8777,2506
8778,11161
8779,17625
8780,10712
8781,5750
8782,2612
8783,6516
8784,289
8785,7466
8786,3305
8787,7193
8788,19162
8789,18457
8790,508
8791,366
8792,14807
8793,18434
8794,19608
8795,1672
8796,18903
8797,15427
8798,2621
8799,8160
8800,17401
8801,1333
8802,10475
8803,4900
8804,9576
8805,16626
8806,4706
8807,9125
8808,19642
8809,4330
8810,682
8811,10214
8812,2242
8813,9935
8814,18833
8815,2042
8816,2683
8817,6041
8818,1806
8819,4157
8820,8290
8821,1080
8822,19553
8823,16217
8824,17160
8825,13110
8826,1957
8827,16316
8828,17578
8829,16892
8830,1374
8831,2358
8832,11559
8833,14661
8834,8753
8835,16198
8836,2301
8837,1871
8838,3916
8839,200
8840,96
8841,10857
8842,13234
8843,15722
8844,5035
8845,3744
8846,19037
8847,3691
8848,1474
8849,3223
8850,18077
8851,17178
8852,1948
8853,12815
8854,2953
8855,5634
8856,19029
8857,19342
8858,9684
8859,837
8860,10557
8861,1953
8862,2581
8863,11014
8864,10513
8865,9732
8866,11598
8867,2311
8868,16906
8869,8648
8870,12653
8871,9974
8872,3779
8873,15346
8874,1395
8875,18306
8876,9786
8877,16702
8878,13308
8879,18205
8880,17469
8881,9236
8882,18221
8883,6617
8884,2420
8885,5921
8886,4770
8887,14791
8888,10818
8889,10048
8890,10412
8891,13034
8892,17978
8893,13028
8894,2867
8895,15055
8896,19313
8897,19636
8898,15950
8899,7590
8900,5405
8901,17279
8902,13138
8903,18703
8904,4603
8905,6064
8906,11994
8907,17517
8908,7359
8909,11505
8910,17438
8911,5115
8912,16505
8913,4771
8914,11975
8915,3843
8916,627
8917,3680
8918,38
8919,12801
8920,18708
8921,9509
8922,16668
8923,19766
8924,13549
8925,12355
8926,9079
8927,18673
8928,18319
8929,16063
8930,14255
8931,11386
8932,17929
8933,8123
8934,12935
8935,15599
8936,5796
8937,16350
8938,18614
8939,16835
8940,16459
8941,3301
8942,19186
8943,2029
8944,9920
8945,17060
8946,6998
8947,6105
8948,11267
8949,2905
8950,7513
8951,9231
8952,7110
8953,2055
8954,10771
8955,1549
8956,1086
8957,6216
8958,14712
8959,7621
8960,9536
8961,16718
8962,13988
8963,9262
8964,19826
8965,5422
8966,2223
8967,9784
8968,16969
8969,11605
8970,7002
8971,15825
8972,9467
8973,5813
8974,19541
8975,5842
8976,2845
8977,1214
8978,8592
8979,8641
8980,11361
8981,14624
8982,11650
8983,3634
8984,4326
8985,10581
8986,13286
8987,7376
8988,7870
8989,18313
8990,5700
8991,9577
8992,8852
8993,17996
8994,18048
8995,3801
8996,17736
8997,19660
8998,12330
8999,6538
9000,5787
9001,1747
9002,14670
9003,19398
9004,8767
9005,740
9006,13365
9007,13698
9008,13397
9009,2317
9010,15546
9011,6114
9012,11345
9013,18347
9014,8484
9015,328
9016,8684
9017,974
9018,15717
9019,15360
9020,13562
9021,13846
9022,12710
9023,2318
9024,6776
9025,1870
9026,12173
9027,3225
9028,14708
9029,19242
9030,14388
9031,7076
9032,5110
9033,14156
9034,13115
9035,19184
9036,218
9037,17607
9038,3533
9039,15234
9040,4462
9041,5941
9042,7461
9043,11445
9044,4005
9045,7490
9046,19815
9047,11968
9048,1950
9049,8902
9050,2911
9051,5382
9052,8647
9053,10956
9054,11182
9055,4409
9056,7678
9057,19269
9058,9176
9059,19469
9060,9701
9061,12357
9062,4071
9063,5745
9064,4398
9065,8283
9066,15279
9067,1608
9068,10404
9069,2958
9070,15515
9071,6341
9072,16489
9073,10777
9074,14207
9075,4278
9076,4792
9077,14656
9078,8875
9079,17047
9080,15537
9081,1833
9082,8744
9083,18384
9084,14779
9085,6738
9086,2232
9087,4804
9088,12179
9089,19229
9090,13340
9091,6219
9092,10650
9093,502
9094,42
9095,10970
9096,11368
9097,9322
9098,15176
9099,19877
9100,4905
9101,16430
9102,6406
9103,5367
9104,11346
9105,10578
9106,4798
9107,7446
9108,4376
9109,18134
9110,5572
9111,15104
9112,19961
9113,17791
9114,11713
9115,17486
9116,1375
9117,807
9118,14005
9119,18009
9120,19305
9121,4557
9122,3519
9123,7703
9124,9615
9125,14075
9126,6736
9127,14071
9128,10709
9129,10494
9130,10322
9131,433
9132,12668
9133,1618
9134,9136
9135,9420
9136,2945
9137,12975
9138,6042
9139,19898
9140,15119
9141,18401
9142,12555
9143,15474
9144,8386
9145,3226
9146,12999
9147,19456
9148,13327
9149,11972
9150,7679
9151,12388
9152,9091
9153,11342
9154,2925
9155,4519
9156,10255
9157,14867
9158,6182
9159,19890
9160,4672
9161,7075
9162,3543
9163,72
9164,1081
9165,3090
9166,2832
9167,6185
9168,3171
9169,3736
9170,1901
9171,17867
9172,11539
9173,7442
9174,10280
9175,17083
9176,8028
9177,3375
9178,3943
9179,3777
9180,4845
9181,1316
9182,19275
9183,16482
9184,1593
9185,15654
9186,7717
9187,11218
9188,10673
9189,135
9190,15143
9191,2394
9192,4913
9193,11530
9194,12852
9195,17561
9196,3968
9197,12793
9198,19304
9199,6553
9200,7120
9201,7081
9202,5911
9203,14700
9204,15095
9205,1254
9206,15409
9207,14076
9208,3449
9209,12941
9210,5128
9211,11231
9212,7947
9213,12783
9214,19864
9215,5298
9216,6673
9217,1728
9218,15462
9219,15422
9220,11958
9221,11001
9222,14642
9223,3862
9224,2713
9225,9543
9226,6565
9227,7077
9228,2477
9229,2941
9230,14823
9231,12923
9232,16595
9233,9552
9234,5553
9235,809
9236,4044
9237,911
9238,6070
9239,8142
9240,17362
9241,2730
9242,8611
9243,2601
9244,16500
9245,3143
9246,5776
9247,545
9248,19702
9249,14410
9250,16302
9251,15670
9252,5312
9253,6528
9254,18080
9255,3150
9256,17751
9257,2010
9258,9861
9259,19610
9260,16170
9261,18250
9262,907
9263,1999
9264,441
9265,1523
9266,2386
9267,16775
9268,2163
9269,82
9270,10107
9271,823
9272,14828
9273,11884
9274,418
9275,12147
9276,3253
9277,4885
9278,3950
9279,9146
9280,15251
9281,1411
9282,15621
9283,9929
9284,6655
9285,7715
9286,18860
9287,5932
9288,8421
9289,18010
9290,18900
9291,5160
9292,5097
9293,4109
9294,4148
9295,3240
9296,3459
9297,822
9298,19155
9299,13347
9300,1845
9301,8540
9302,13954
9303,9352
9304,17474
9305,13566
9306,11043
9307,1445
9308,12575
9309,18590
9310,9426
9311,15790
9312,18538
9313,17224
9314,12910
9315,9948
9316,4990
9317,19294
9318,15081
9319,9835
9320,15760
9321,12810
9322,12372
9323,11139
9324,4388
9325,10084
9326,9960
9327,15741
9328,10815
9329,11032
9330,1725
9331,18496
9332,2673
9333,15778
9334,2977
9335,11847
9336,10158
9337,8681
9338,7177
9339,2224
9340,15774
9341,15358
9342,6169
9343,10147
9344,2767
9345,15509
9346,17968
9347,9197
9348,11489
9349,14492
9350,7579
9351,11554
9352,11678
9353,12334
9354,19559
9355,11220
9356,12806
9357,11709
9358,1769
9359,18684
9360,15543
9361,13366
9362,8773
9363,19276
9364,6045
9365,1257
9366,12460
9367,18030
9368,2606
9369,12822
9370,17339
9371,6660
9372,2883
9373,2929
9374,10021
9375,15939
9376,10000
9377,12294
9378,6700
9379,9833
9380,6623
9381,8533
9382,18275
9383,7455
9384,2818
9385,10731
9386,16407
9387,11119
9388,11069
9389,6319
9390,4196
9391,12233
9392,6401
9393,2210
9394,242
9395,15562
9396,9693
9397,10358
9398,17749
9399,12265
9400,13797
9401,5275
9402,16536
9403,14629
9404,517
9405,12912
9406,8090
9407,15737
9408,4489
9409,10216
9410,17324
9411,13037
9412,1170
9413,9546
9414,18032
9415,5561
9416,12095
9417,4310
9418,10639
9419,9102
9420,13928
9421,14530
9422,15542
9423,7208
9424,7671
9425,11675
9426,8068
9427,16187
9428,1261
9429,6311
9430,15995
9431,7092
9432,11725
9433,16103
9434,14990
9435,17402
9436,729
9437,19560
9438,10047
9439,14594
9440,1149
9441,1881
9442,10748
9443,12593
9444,19003
9445,12144
9446,2376
9447,8653
9448,6181
9449,9949
9450,1498
9451,4174
9452,11115
9453,293
9454,8226
9455,2026
9456,14837
9457,3524
9458,11116
9459,3758
9460,6087
9461,16909
9462,6654
9463,11688
9464,11817
9465,2732
9466,6847
9467,8184
9468,11880
9469,2023
9470,2611
9471,333
9472,1359
9473,5899
9474,5740
9475,17783
9476,987
9477,6374
9478,14557
9479,8037
9480,8785
9481,1707
9482,358
9483,18812
9484,9382
9485,11526
9486,17557
9487,9606
9488,8935
9489,11093
9490,10852
9491,6003
9492,12957
9493,16230
9494,13617
9495,5713
9496,8869
9497,12614
9498,849
9499,12915
9500,11240
9501,10339
9502,13640
9503,9610
9504,13382
9505,15828
9506,3974
9507,13775
9508,2521
9509,8331
9510,18252
9511,13391
9512,15338
9513,19965
9514,14483
9515,2723
9516,11253
9517,10049
9518,13412
9519,1944
9520,16295
9521,14863
9522,19505
9523,16722
9524,6071
9525,13428
9526,7734
9527,15418
9528,13176
9529,3731
9530,14355
9531,13390
9532,14319
9533,8164
9534,17664
9535,7329
9536,2812
9537,14731
9538,5831
9539,11962
9540,3094
9541,14953
9542,14657
9543,2504
9544,10498
9545,17076
9546,5758
9547,19244
9548,6875
9549,15497
9550,5567
9551,8643
9552,5867
9553,11313
9554,16054
9555,18636
9556,12132
9557,15514
9558,5374
9559,16116
9560,9101
9561,3812
9562,17940
9563,4843
9564,10658
9565,10831
9566,9296
9567,13123
9568,19458
9569,4446
9570,4125
9571,18676
